text,id,retweet_count,reply_count,like_count,topic,reception
The ongoing vaccination Debate - should you do it? https://t.co/Md9w4hLrRn Full video on YouTube #covid19  #vaccine #youtube #youtuber  #video #videos #Truth #honesty #choice Vaccines #vaccination Mandatory #VaccineMandate #kairo #asante #drizzy #torylanes MacG #JubJub #ChannelO https://t.co/FlrjgclP9I,1466127455626870793,0,0,0,,
Be sure to register for Dec. 2nd's Caffeinated & Vaccinated: Chat with Your Chamber! This free virtual networking event will allow you to connect with others throughout the Greater Louisville business community! See you in the morning! #networking https://t.co/SBrvMe7lX0,1466127454255341576,0,0,0,,
Omicron been here y’all. Get vaccinated. Get boosted.,1466127447489875972,0,0,0,,
"Literally vaccinated people bringing omicron to Australia. #abcnews and #theconversation continue the fear porn and coercion #auspol 

https://t.co/v6LmXl08h9",1466127447028498436,0,0,0,,
"One must understand the language of Hippocrates. 

Pfizer shares up … 2.15% 😂 
#Omnicron https://t.co/DTQy9dFxPw",1466127444574830593,0,0,0,,
Fuck A Vaccine Beloved. Niggas Don’t Care About That Shit..,1466127444365225986,0,0,0,,
"We are concerned that there seem to have been attempts to stigmatize the country where it was detected,” said Botswana Health Minister Edwin Dikoloti 

https://t.co/6pcnK3UerA",1466127443421503489,0,0,1,,
Stephen A nasty as hell for suggesting Bron might not be vaccinated because his “sources” have questioned it. Lmao,1466127441898967052,2,0,5,,
"He or she was fully vaccinated and is currently experiencing mild symptoms while all close contacts have since tested negative 
    It comes as approval numbers regarding President Joe Biden's handling of pandemic sinks even lower",1466127435334881281,0,0,0,,
"Tell President Joe Biden, why we need to get COVID19 vaccines to all.
.@POTUS we need to get #COVID19  vaccines to all countries because only then can we end the global pandemic. The US must support sharing and manufacturing to help the world meet 70% vaccination by mid-2022.",1466127431727734794,0,0,0,,
"About 65% of people in high-income countries have had at least one vaccine dose, but just over 7% in low-income countries, according to figures from the United Nations.

DP supports demands for a #TRIPSwaiver and an end to #COVID19 #vaccineinequality.

 https://t.co/bxv6LyufZB",1466127428112289797,0,0,1,,
Louisiana federal judge blocks Biden vaccine mandate for health care workers nationwide https://t.co/wDl8LCs1Ag #FoxNews,1466127425746599938,0,0,0,,
Getting the vaccine in the middle of the week was a bad idea.,1466127420973408256,0,0,0,,
"Théorie du complot ? 

November 24th : Africa said ''she doesn't want Pfizer vaccine""
November 26th : OMS said ""there is a variant Omicron discovered in Africa""

#omicron #africa #COVID19 https://t.co/EWx7vegJxq",1466127420092829704,0,0,0,,
My bottles of poison are the safest bottles of poison on the planet and if you get sick my expensive lawyers will demand you prove it was my poison that killed you anyway so I'm safe. 😳💉💉💉 https://t.co/hrp3sF72HV,1466127414841384961,1,0,1,,
Is Steve Burton not getting the vaccine and the press around it and now the death storyline of Jason a lead perhaps the boost that @GeneralHospital needed,1466127409426702341,0,0,0,,
"So....... A fully vaccinated person in California is reported as the 1st case of the Omicron variant in the United States......... go figure!!!

https://t.co/qYH8sWGErL",1466127404095533062,71,50,303,,
"Somebody decided Black Sabbath was the music of choice in this COVID booster waiting room, and I'd like to shake their hand (but I can't, because social distancing)",1466127382436204544,0,0,0,,
Omicron variant exposes “vaccine only” strategy to combat COVID-19 https://t.co/jATPPDGk1x,1466127378321592320,0,0,0,,
Oddly enough the omicron variant has the same side effects as the adverse reactions reported from the vaccine… fitting that the first case reported is in CA. Will this be the first variant more prevalent in vaccinated individuals?,1466127377059041282,0,0,0,,
"Youth aged 12 to 17 can now use government-issued ID without a photo when presenting a proof-of-vaccination credential. 

Read more here:
https://t.co/qLgaHBoYDt       

Here’s our instructional video about the #Yukon Vaccine Verifier App: https://t.co/G6m4Cyylvw",1466127372609019913,0,0,0,,
"Sources and updates listed.

Covid-19 natural immunity compared to vaccine-induced immunity: The definitive summary https://t.co/JggyHHwaKd",1466127371904315394,0,0,0,,
https://t.co/mwhCqeQfzt https://t.co/mwhCqeQfzt BIOWEAPONS CONTRACTS EXPOSED ON PFIZER VACCINES & THE EU,1466127370461528067,0,0,0,,
"Montana DPHHS director Adam Meier says the agency is ""pleased"" that a federal court granted an injunction yesterday against the CMS vaccine mandate for health care workers.

""Thus, at this time, Montana health care facilities cannot require that staff receive COVID-19 vaccines.""",1466127368330698752,0,0,0,,
Fully vaccinated. Mild symptoms.  Came into #SFO. Don't panic. No lockdowns @GavinNewsom  #UScase https://t.co/pdCK0rJ4In,1466127365440819201,0,0,0,,
got my booster today and really hoping like with the vaccine I only get headaches for multiple days and a sore arm 🥴,1466127364761477121,0,0,0,,
"So sad 💔young fit and healthy female woman at NC Volleyball died suddenly.  

I wonder what happened @pfizer ?   Stop Emergency Authorization now.   This is a daily news headline.

https://t.co/5zqYt1JyUm",1466127358113595392,0,0,0,,
"hey for the Covid booster shot, do they want you to get the same brand you got prior or does it not really matter?",1466127357782237192,0,2,0,,
This COVID vaccine booster though… my whole body.. it ACHES,1466127350567944199,0,0,0,,
"Omicron Infecting Vaccinated People but May Not Cause Them Severe Illness
Some scientists say the virus will likely remain vulnerable to immune cells; ‘Don’t freak out,’ says BioNTech co-founder  https://t.co/wSKMNjw1IR via @WSJ",1466127342762299392,0,0,0,,
Imperfect Vaccination Can Enhance the Transmission of Highly Virulent Pathogens https://t.co/6PoyyTTDrn,1466127336353505283,0,0,0,,
"Aaron Rodgers is the NFL MVP. But vaccine-mandating ""journalists"" likely won't vote for him because of his vaccination status and use of the word ""draconian.""

@OutKick column on these unstable media members utterly incapable of controlling their emotions:
https://t.co/J0VyU8dxoa",1466127333878898697,15,12,95,,
Grateful. Dose 1. Thank you @iwkhealth @nsgov @novascotiahealthauthority and all those who helped make this happen #igotmyvaccine #vaccinated #itdoesnthavetohurt https://t.co/YvtrXZkyV9,1466127330951184395,1,0,2,,
They never said if you fully vaccinated you can’t catch Covid leave me alone about Lebron catching it.,1466127330192068620,1,1,1,,
"Politicizing what ought be an all hands response is selfish & stupid. 

Selfish, as we often cooperate to facilitate group efficacy. We accept laws to drive.  

Stupid, as not vaccinating increases the odds of variant growth. 

Goal #1 is quash the virus. https://t.co/N93Qk9lJ1T",1466127330137362440,0,0,0,,
"It's extremely interesting and upsetting that Big Pharma is working to block whistle-blowers from exposing corporate fraud. What exactly do they need to hide? 

#MSC1004 

https://t.co/blM2NOeML1",1466127318527750155,0,0,0,,
Louisiana federal judge blocks Biden vaccine mandate for health care workers nationwide | Fox News https://t.co/EMoSLnmoSi,1466127317902766080,0,0,0,,
the vaccine really kicking my ass,1466127316468310016,0,0,0,,
League forced all these players to get the vaccine and players still testing positive for Covid…shit is stupid,1466127313964257283,1,0,0,,
"It's early to say but a seemingly vaccine resistant variant first (and often thereafter) found in vaccinated individuals would not benefit the ""unvaccinated are variant incubators"" narrative.",1466127310680174600,0,1,0,,
"Honestly didn't realise that Gisborne was going to be red light from tomorrow. Eh. I have my vaccine pass.

There will be a lot of this walking into places (masked obviously) https://t.co/4NlzSkf4se",1466127309484687360,0,1,1,,
The ongoing vaccination Debate - should you do it? https://t.co/Md9w4hLrRn Full video on YouTube #covid19  #vaccine #youtube #youtuber  #video #videos #Truth #honesty #choice Vaccines #vaccination Mandatory #VaccineMandate #kairo #asante #drizzy #torylanes MacG #JubJub #ChannelO https://t.co/9EK6zveS5W,1466127308071350272,0,0,0,,
Even you all have not watched episode and started judging devo ... Jab afasana ke saath hua tab kaha the tum log ...you people even can't take any negative word on yourself and how can you expect someone to be polite. #DevoleenaBhattacharjee #Chameeta,1466127307517558786,1,0,1,,
Sab agar pehlay hi vaccine lagwa letay tou ye new variant market mein launch na hota 🌚,1466127301758881792,0,0,1,,
Yt ppl gon be conspiracy theorists bout the vaccine but tell em to wash they chicken and all of the sudden they gon wanna ‘trust the science’ 🙄,1466127298453770250,0,0,0,,
C🤫V💉D-1️⃣9️⃣ V🅰️❌ buses with cartoon characters is targeting schools in #Virginia 🚫 #ProtectTheKids https://t.co/pw3GN0fs7I,1466127296100712451,0,0,0,,
Necron-Omicron #COVID19 #vaccine,1466127294557216780,0,0,0,,
"The @PressSec says that ""supporters of the former president"" are advocating a government shutdown so that the ""20% of the public who are refusing to get vaccinated or tested can be free to infect"" others.",1466127286390988802,0,6,1,,
It Begins. Austria and Greece to Fine Citizens Who Refuse to Get Vaccinated https://t.co/32D3vfjo1y via @gatewaypundit,1466127284159410178,0,0,0,,
"https://t.co/udfx3keZTC

A person in California who had been vaccinated against COVID-19 became the first in the U.S. to have an identified case of the omicron variant, the White House...",1466127281198301184,0,0,0,,
"Halozyme says Janssen receives FDA approval of Darzalex Faspro combo
$HALO $JNJ",1466127276572131341,0,0,0,,
"""Televangelist Marcus Lamb 64, the founder of the conservative Christian Daystar Television Network, which repeatedly promoted anti-vaccine messages, died Tuesday."" ... What a Dumb-shit, I wonder how many others he killed?",1466127273745162252,0,0,0,,
"‼️Shocking UK Study Stuns Medical Community: Vaccinated People 60 and Younger Are Twice As Likely to Die as Unvaccinated People‼️

https://t.co/tUfnYGkR6e https://t.co/KCySkukF4b",1466127272578990088,1,0,1,,
"via @NYTimes Vaccines are finally available in many African countries, but some people there, as well as in South Asia, are wary of taking them https://t.co/5l6NdtseZ8",1466127265708875783,0,0,0,,
"Marcus Lamb, head of Daystar, a large Christian network that discouraged vaccines, dies after getting covid-19

Gee ... that's too fukin' bad. 

https://t.co/m47E9DTekT",1466127262294712325,31,33,201,,
"Anyone other than myself finding it hard to feel sorry for these people?

https://t.co/6fVHvOj6p6",1466127261086670850,0,0,0,,
Stop 🛑 Vaccinating pregnant women vaccinating pregnant women and men also Your semen can be contaminated I can’t imagine the birth defects things have not been tested please stop please stop this craziness,1466127260658798595,0,0,0,,
Niggas  said  just  going to get  the first shoot  just  come to  outside  never getting the 2nd shot... to think 🤔 of  it nobody said  anything about  taken  both shots  just  need  a vaccine card 🤔,1466127259413192706,0,0,0,,
"Earlier this week, the CDC strengthened its guidance to recommend that ALL vaccinated adults age 18 & older receive a COVID-19 booster shot to strengthen immunity against the virus.

You can book a first, second, or third dose from @HoCoHealth by visiting https://t.co/jQJxUKMeNq! https://t.co/nWLvO9WMxY",1466127253155106817,0,0,0,,
Covidiots Karma is smiling.  https://t.co/guDDkKU9pI,1466127252869898240,0,0,0,,
Kindly ask the good doctor whether moderna vaccine is still available. #JKLive,1466127250181529605,0,0,0,,
"Lifehack: vax card as phone lock screen

Saves 60 seconds a day https://t.co/9Mpk6drieS",1466127244901089283,0,2,4,,
Republicans Demand McConnell Shut Down Government as Leverage https://t.co/7N7mToQa6N @BreitbartNews,1466127239934881795,3,0,8,,
My heart just breaks for these families being FORCED & COERCED INTO TAKING THIS VACCINE & then IT KILLS THEM! Where are all the MEDICAL MALPRACTICE LAWYERS??? https://t.co/3X9meqfeVM,1466127239754383362,0,0,0,,
UK winter holidaymakers urged to get vaccinated and book with reputable travel firms - The Guardian https://t.co/u4CJyCnrRv #UK #Travel,1466127237049163785,0,0,0,,
"Omicron Varient gets detected in USA.

The Biden Administration puts Fauci front and center.

They didn’t say the cases will be soon down to zero, or magically disappear or drink bleach.

They said GET VACCINATED!
https://t.co/cLrQxNlKMQ

#OmicronVarient",1466127236592017423,0,0,0,,
"It’s a miracle ...

A new variant was named less than a week ago, they apparently already have a test for it worldwide, and all the leaders are saying the current vaccine and boosters will work on it. 

That’s some world class speed science right there.

Catturd ™@catturd2",1466127234872270857,2,0,4,,
